source,target
Main-Taunus,Hofheim
"Westmoreland Parish, Jamaica",Savanna-la-Mar
Canton Of Saint-Just-Saint-Rambert,Saint-Just-Saint-Rambert
Bethlehem Governorate,Bethlehem
Jhang District,Jhang
Hillsdale County,"Hillsdale<OR>Hillsdale, Michigan"
Eastern Townships,Sherbrooke
Malawi,Lilongwe
Palatka Micropolitan Statistical Area,Palatka
Haninge Municipality,Handen
Malacca Sultanate,Malacca City
"Covington County, Mississippi","Collins<OR>Collins, Mississippi"
Somali Regional State,Jijiga
"Miami County, Kansas","Paola<OR>Paola, Kansas"
Prussian Saxony,Magdeburg
North Hamgyong Province,Chongjin
Ozaukee County,"Port Washington, Wisconsin<OR>Port Washington"
Yablanitsa Municipality,Yablanitsa
"Ohio County, West Virginia","Wheeling<OR>Wheeling, West Virginia"
Arrondissement Of La Tour-Du-Pin,La Tour-du-Pin
Gmina Poronin,Poronin
Pohnpei State,Kolonia
South Kordofan State,Kadugli<OR>Kaduqli
Luzerne County,"Wilkes-Barre<OR>Wilkes-Barre, Pennsylvania"
Vichy Regime,Vichy<OR>Paris
Komuch,"Samara<OR>Samara, Russia"
Pas De Calais,Arras
"El Paso County, Texas","El Paso<OR>El Paso, TX"
Ishimbaysky District,Ishimbay
Rangareddy District,"Hyderabad, Telangana<OR>Hyderabad, India<OR>Hyderabad"
Yanbian Korean Autonomous Prefecture,Yanji
"Cecil County, Maryland",Elkton
South African Republic (Zar),Pretoria
Jilin,Changchun<OR>Hsinking<OR>Xinjing
Manabí Province,Portoviejo
Sherman County,Goodland
Saulkrasti Parish,Saulkrasti
British North America,"London<OR>London, England"
Czech,Praha<OR>Prague<OR>Prag
Gyeongsangnam-Do,Changwon City<OR>Changwon<OR>Masan
Luninets District,Luninets
Perstorp Municipality,Perstorp
Pwani Region,Kibaha District<OR>Kibaha
"Mason County, Kentucky","Maysville, KY<OR>Maysville"
Sør-Trøndelag,Trondheim
Sverdlovsk,Yekaterinburg
Canton Of Romilly-Sur-Seine-1,Romilly-sur-Seine
Siena,Senese
Ghur,Chaghcharan
Eastern Highlands Province,Goroka
Slovak,Pressburg<OR>Bratislava
Chuquisaca,La Plata<OR>Sucre
"Iberia Parish, Louisiana",New Iberia
Riyadh Province,Riyadh
La Salle County,Cotulla
Slope County,"Amidon<OR>Amidon, North Dakota"
Gmina Bogatynia,Bogatynia
Canton Of Marseille – Saint-Just,Marseille
Canton Of Chabanais,Chabanais
Quneitra,Kuneitra
"Dauphin County, Pennsylvania","Harrisburg<OR>Harrisburg, Pennsylvania"
Thanjavur Nayak,Thanjavur
Boyle County,"Danville, KY<OR>Danville<OR>Danville, Kentucky"
Maratha Empire,Raigad<OR>Raigad Fort
"Adams County, Iowa","Corning, Iowa<OR>Corning"
Bellinzona (District),Bellinzona
Hungarian State,Budapest
Mcnairy,"Selmer<OR>Selmer, Tennessee"
Shandong,Jinan<OR>Ji'nan
Republic Of China (1912–49),Nanjing<OR>Beijing
"Linn County, Iowa","Cedar Rapids<OR>Cedar Rapids, IA"
Northern Sinai,Arish
Fryslân,Leeuwarden
Miesbach District,Miesbach
Himachal,Shimla<OR>Shimla hills
Angus,Forfar
Ortenau District,Offenburg
Northern Iraq,Erbil<OR>Irbil
Kanagawa Prefecture,Yokohama
Venetian,"Veneziano<OR>Venice, Italy<OR>Venezia<OR>Venice"
"Washington County, Texas",Brenham
Antioch,Antiochene
Toamasina Province,Toamasina<OR>Tamatave
Rethymno Prefecture,Rethymno
Al-Hasakah District,al-Hasakah
Dougherty County,"Albany<OR>Albany, Georgia"
Vigo (Comarca),Vigo
Latakia Governorate,Lattakia<OR>Latakia
Or Tambo District Municipality,Umtata<OR>Mthatha
Manisa Province,Manisa
Cyrenaica Emirate,Benghazi
Kangra District,Dharamshala<OR>Dharmshala<OR>Dharamsala<OR>Dharmasala
La Mitis Regional County Municipality,Mont-Joli
Arrondissement Of Montmorillon,Montmorillon
Oruzgan Province,Tarin Kowt
Kabul District,Kabul
Kouilou Region,Pointe-Noire
Pasco Region,Cerro de Pasco
Roman Empire,Constantinople<OR>Mediolanum<OR>Ravenna<OR>Rome
Messinia,Kalamata
Steinburg,Itzehoe
Mexican Government,México DF
"Mccurtain County, Oklahoma",Idabel
Borough Of Burnley,Burnley
Province Of Ascoli Piceno,Ascoli Piceno<OR>Asculum
"Central Province, Zambia",Kabwe
South Norfolk,Long Stratton
"Fayette County, Pennsylvania","Uniontown, PA<OR>Uniontown<OR>Uniontown, Pennsylvania"
Capital District (Venezuela),Caracas
"Dallas County, Alabama","Selma, AL<OR>Selma"
Pontianak,"Pontianak, Indonesia<OR>Pontianak city<OR>Pontianak"
Antwerp (Province),Antwerp<OR>Antwerpen
Khost,Khowst
Samut Songkhram Province,Samut Songkhram
Jizzakh Region,Jizzakh<OR>Jizzax
Karelia,Petrozavodsk
East Singhbhum District,Jamshedpur
Federally Administered Tribal Areas,Peshawar
Netherlands East Indies,Batavia<OR>Jakarta
Umayyad Caliphate,Damascus
"Douglas County, Minnesota","Alexandria<OR>Alexandria, MN"
Ariège (Department),Foix
North Frisian,Husum
"Marshall County, Illinois",Lacon
"St. Mary'S County, Maryland",Leonardtown
Kars Province,Kars
Pastavy Raion,Pastavy
Pawnee County,"Pawnee<OR>Pawnee, Oklahoma"
Kwilu,Kikwit
South Gippsland Shire,Leongatha
Zinkiv Raion,Zinkiv
Gloucester County,Woodbury
Araucanía Region,Temuco
Transvaal,Pretoria
Makedonski Brod Municipality,Makedonski Brod
Nerchinsky District,Nerchinsk
Dobrich Province,Dobrich
Malinska-Dubašnica,Malinska
Khomas Region,Windhoek
Fort-De-France 10Th Canton,Fort-de-France
Novohispanic,Mexico City
"Yazoo County, Mississippi",Yazoo City
Nevelsky District,Nevel
Targovishte Province,Targovishte
Miami County,"Troy<OR>Troy, Ohio"
Hatay,Antakya
Hawaiian,"Honolulu, Hawaii<OR>Honolulu"
Arrondissement Of Dreux,Dreux
Misls,Amritsar
"Halifax County, North Carolina","Halifax<OR>Halifax, North Carolina"
Brandsen Partido,Brandsen
Gorontalo,Gorontalo City
Maniema,Kindu
Lebedyn Raion,Lebedyn
"Kamensky District, Altai Krai",Kamen-na-Obi
Giles County,"Pearisburg<OR>Pearisburg, Virginia"
Tver,Kalinin
Mizoram,Aizwal<OR>Aizawl
Vukovar-Syrmia,Vukovar
Michurinsky District,Michurinsk
Seychellois,"Victoria, Seychelles<OR>Victoria"
Suez Governorate,Suez
Gyeonggi-Do,Suwon
"Phillips County, Montana","Malta, Montana<OR>Malta"
Evans County,"Claxton, Georgia<OR>Claxton"
Arrondissement Of Colmar,Colmar
Yegoryevsky District,Yegoryevsk
County Of Wetaskiwin No. 10,Wetaskiwin
Jin Dynasty (265–420),Luoyang
Arrondissement Of Auch,Auch
Gagra District,Gagra
Rif Dimashq Governorate,Damascus
Ometepec (Municipality),Ometepec
Mandate Era,Jerusalem
"Arenac County, Michigan","Standish<OR>Standish, Michigan"
Kandiyohi County,"Willmar<OR>Willmar, MN"
Campaspe Shire,Echuca
Bucovina,Cernăuți<OR>Chernivtsi
Hardap Region,Mariental
Nestos (Municipality),Chrysoupoli
Souss-Massa-Drâa,Agadir
Aragua,Maracay
Brussels-Capital Region,Brussels
Wiltshire,Trowbridge
"Central Development Region, Nepal",Hetauda
Novozybkovsky District,Novozybkov
Atropatene,Ganzak
Alsace-Champagne-Ardenne-Lorraine,Straßburg<OR>Strasbourg
Anson County,"Wadesboro<OR>Wadesboro, North Carolina"
Zagwe,Lalibela
Pontifical State,Rome
Lilla Edet Municipality,Lilla Edet
Pierre-De Saurel Regional County Municipality,Sorel-Tracy
Hlohovec District,Hlohovec
Polk Counties,Bartow
Arrondissement Of Confolens,Confolens
Bujumbura Mairie Province,Bujumbura
City Of Albury,Albury
Polish Crown,Warsaw
Sigulda Municipality,Sigulda
Solnechnogorsky District,Solnechnogorsk
Elkhart County,"Goshen, Indiana<OR>Goshen"
Tehama,Red Bluff
Vilnius District Municipality,Vilnius
Muscovy,Moscow<OR>Moskau
Isla De Pascua,Hanga Roa
Lebanon County,"Lebanon<OR>Lebanon, PA<OR>Lebanon, Pennsylvania"
Yadkin County,Yadkinville
Pomerania,Stettin<OR>Stettin (Szczecin)<OR>Szczecin<OR>Stralsund
Tír Chonaill,Donegal
Macedonian,Shkupi<OR>Skopje<OR>greater Skopje<OR>Skoplje<OR>Greater Skopje
"Schuylkill County, Pennsylvania","Pottsville<OR>Pottsville, Pennsylvania<OR>Pottsville, Pa"
Ketchikan Gateway Borough,"Ketchikan<OR>Ketchikan, Alaska"
Traunstein (District),Traunstein
Galicia (Spain),Compostela
Italianate,Rome
Holy Roman Emperor,Vienna
Leshukonsky District,Leshukonskoye
Hardee County,Wauchula
Florida,"Tallahassee, Fla.<OR>Tallahassee<OR>Tallahassee, FL"
Tadla-Azilal,Beni Mellal
Flanders,Bruges<OR>Brussels
Khorasan Province,Meshed
Modern Sweden,Stockholm
Central Ostrobothnia,Karleby<OR>Kokkola
"Saint Lucie County, Florida",Fort Pierce
Panamenian,Panama City
Surin Province,Surin city
El Dorado County,"Placerville, California<OR>Placerville<OR>Hangtown"
"Flathead County, Montana",Kalispell
Azerbaijan,Baku
Kagoshima Prefecture,"Kagoshima, Kagoshima<OR>Kagoshima City<OR>Kagoshima"
Ung County,Uzhhorod<OR>Ungvár<OR>Ungvar
Benishangul-Gumuz Region,Asosa<OR>Assosa
Perak,Ipoh<OR>Ipoh Barat
"Mezhdurechensky District, Kemerovo Oblast",Mezhdurechensk
Puster Valley,Bruneck
Toliara Province,Toliary<OR>Tuléar<OR>Toliara
Strakonice District,Strakonice
Khánh Hòa Province,Nha Trang
Austrian Emperor,Vienna
Aktobe Region,Aktobe<OR>Aqtöbe
Tanganyika Territory,Dar es Salaam<OR>Dar-es-Salaam
Kalmar County,Kalmar
Krasnoarmiisk Raion,Krasnoarmiisk
Injuid,Shiraz
Canton Of Marseille-La Belle-De-Mai,Marseille
"Sonoma County, California","Santa Rosa<OR>Santa Rosa Plain<OR>Santa Rosa, California"
Mayence,Mainz
Albula/Alvra,Tiefencastel
"Zolochiv Raion, Lviv Oblast",Zolochiv
Khmelnytskyi Oblast,Proskuriv<OR>Proskurov<OR>Khmel'nyts'kyi
Piltene Parish,Piltene
Lycksele Municipality,Lycksele
Soviet Government,Moscow
Chos Malal Department,Chos Malal
Broadwater County,"Townsend<OR>Townsend, Montana"
"Berkeley County, South Carolina",Moncks Corner
Groningen Province,Groningen
"Clark County, Missouri",Kahoka
Canton Of Saint-Pol-Sur-Ternoise,Saint-Pol-sur-Ternoise
Mara Region,Musoma
Catalans,Barcelona
Czech Socialist Republic,Prague
Manatuto District,Manatuto
"Lee County, Florida","Fort Myers<OR>Fort Myers, Florida"
Valverde Province,Santa Cruz de Mao
Municipal District Of Willow Creek No. 26,Claresholm
Miss Costa Oriental,Maracaibo
Kittson County,Hallock
Incan,Cusco<OR>Cuzco
Mangystau Province,Aktau
Lander County,"Battle Mountain, Nevada<OR>Battle Mountain"
Takhar,Taloqan
Province Of Valladolid,Valladolid
Qalyubia,Banha<OR>Benha
Severo-Baykalsky District,Nizhneangarsk
South Georgia,King Edward Point
Pointe Coupee,"New Roads, Louisiana<OR>New Roads"
Coimbra District,Coimbra
Ilocos Region,"San Fernando<OR>San Fernando, La Union"
Attalid,Pergamum
Morehouse Parish,"Bastrop<OR>Bastrop, LA<OR>Bastrop, Louisiana"
Tagant Region,Tidjikdja<OR>Tidjikja
"Rockwall County, Texas",Rockwall<OR>rockwall
"Tyler County, West Virginia",Middlebourne
Jhapa District,Bhadrapur municipality<OR>Bhadrapur
Fiji Islands,Suva
"Lyon County, Nevada","Yerington, Nevada<OR>Yerington"
Coburg (District),Coburg
Pasquotank County,"Elizabeth City, NC<OR>Elizabeth City, North Carolina<OR>Elizabeth City"
England,"Winchester<OR>southwest London<OR>London, England, United Kingdom<OR>West London<OR>Westminster<OR>London<OR>London, England"
Osh Region,Osh
Borough Of Charnwood,Loughborough
Kose Parish,Kose
Huancayo Province,Huancayo
Diana Region,Antsiranana<OR>Diego Suarez
"Gloucester County, New Jersey",Woodbury
Cordilleras,Baguio City
Catalonia,"Barcelona City Council<OR>David Lloyd Club Turó<OR>Barcelona<OR>Barcelona, Spain"
Manawatu-Wanganui,Palmerston North
Tyrol (State),Innsbruck
Buenos Aires,La Plata<OR>la Plata
Pays De La Loire,Nantes
Bas-Rhin,Strasbourg<OR>Strasburg
Upper Nile (State),Malakal
Thuringia,Erfurt
La Serenissima,Veneziano
Sukhumi District,Sukhumi
"Jessamine County, Kentucky","Nicholasville, Kentucky<OR>Nicholasville"
Takhar Province,Taluqan<OR>Taloqan
Chattooga County,"Summerville, Georgia<OR>Summerville"
Oswego County,"Oswego<OR>Oswego, New York"
Pickett County,Byrdstown
"Cumberland County, Maine","Portland<OR>Portland, ME"
Canton Of Troyes-1,Troyes
Amravati,Amaravati
Achaia,Patras
MI,Milan
Niue,"Alofi, Niue<OR>Alofi"
Limburg Province,Maastricht
Republic County,"Belleville<OR>Belleville, Kansas"
Friuli Venezia Giulia,Trieste
India,"New delhi<OR>New Deli<OR>Calcutta, India<OR>Calcutta<OR>south Kolkata<OR>South Kolkata<OR>Delhi<OR>New Delhi<OR>Kolkata<OR>New Dehli"
"Otoe County, Nebraska","Nebraska City<OR>Nebraska City, Nebraska"
Kangra,Dharamshala<OR>Dharmsala<OR>Dharamsala<OR>Dharmasala
Stutsman County,"Jamestown, ND<OR>Jamestown, North Dakota<OR>Jamestown"
"Mason County, Michigan",Ludington
Mitrovica,Kosovska Mitrovica<OR>Mitrovicë<OR>Mitroviça
"Hyderabad District, India",Hyderabad
Skvyra Raion,Skvyra
Etruscan,Velzna<OR>Volsinii
Qutub Shahi,Golkonda Fort
Sofia City Province,Sofia<OR>Sofia City Province
"Columbia County, Florida","Lake City, Florida<OR>Lake City"
Kelantan,Kota Baru<OR>Kota Bharu<OR>Kota Bahru<OR>Kota Baharu
Ọyọ,Ibadan
Quilmes Partido,Quilmes
Province Of Bergamo,Bergamo
Gmina Stawiski,Stawiski
Abbasids,Baghdad<OR>Damascus
Nova Scotia,"Halifax, Canada<OR>Halifax, Nova Scotia, Canada<OR>Halifax<OR>Halifax Regional Municipality<OR>Halifax Regional Municipality, Nova Scotia"
Timor-Leste,Dili<OR>Díli
Oudomxai,Muang Xay
Canton Of Beuzeville,Beuzeville
East Baton Rouge Parish,"Baton Rouge, Louisiana<OR>Baton Rouge<OR>Baton Rouge, LA"
"Lamar County, Texas","Paris<OR>Paris, Texas"
Vinnytsia Region,Vinnytsia
El Paso County,"Colorado Springs, Colorado<OR>Colorado Springs"
Muramvya Province,Muramvya
"Granite County, Montana","Philipsburg, Montana<OR>Philipsburg"
Arrondissement Of Chinon,Chinon
"Mississippi County, Arkansas",Blytheville
Province Of Pontevedra,Pontevedra
Arrondissement Of Rethel,Rethel
Co Wexford,Wexford
Milicz County,Milicz
Kirghizia,Frunze
German Empire,"Berlin<OR>Berlin, Germany"
Grande Porto Subregion,Porto
"Iron County, Michigan","Crystal Falls<OR>Crystal Falls, Michigan"
Shire Of West Wimmera,Edenhope
Bukowina,Czernowitz<OR>Chernivtsi
Gaza Strip,Gaza City<OR>Gaza<OR>Gaza District
Okulovsky District,Okulovka
Confederacy,"Montgomery, Alabama<OR>Montgomery"
Northwestern Federal District,Saint Petersburg<OR>Petersburg
Distrito Nacional,Santo Domingo de Guzmán<OR>Santo Domingo
Gilan Province,Resht<OR>Rasht
Krasnoufimsky District,Krasnoufimsk
Luhansk,Sievierodonetsk<OR>Lugansk<OR>Severodonetsk
Al Mahrah Governorate,Al Ghaydah
Suffolk Coastal,Woodbridge
Rupnagar District,Rupar<OR>Ropar<OR>Rupnagar
Kartid,Herat
Zaragoza Province,Zaragoza
County Offaly,Tullamore
Guanabara (State),Rio de Janeiro
Namibia,Windhuk<OR>Windhoek
"Pulaski County, Arkansas","Little Rock, Arkansas<OR>Little Rock"
Danish Kingdom,Copenhagen
Kizelovskoye Urban Settlement,Kizel
Archbishopric Of Bremen,Bremen
Baluchistan Province,Quetta
Lanao Del Norte,Tubod
East Nusa Tenggara,Kupang
Srivijaya,Palembang
Canton Of Cloyes-Sur-Le-Loir,Cloyes-sur-le-Loir
Alba County,Gyulafehérvár<OR>Apulum<OR>Alba
"Edwards County, Texas","Rocksprings<OR>Rocksprings, Texas"
Fort-De-France 8Th Canton,Fort-de-France
"Pulaski County, Kentucky","Somerset<OR>Somerset, KY<OR>Somerset, Kentucky"
Finney County,"Garden City<OR>Garden City, KS"
Uganda,Kampala
Municipality Of Dobrovnik,Dobrovnik
Zmiiv Raion,Zmiiv
Mughal Period,Shahjahanbad<OR>Shahjahanabad<OR>Old Delhi
Iranian Monarchy,Tehran
Caddo Parish,"Shreveport, Louisiana<OR>Shreveport"
Cuando Cubango Province,Menongue
Mahaska County,"Oskaloosa, Iowa<OR>Oskaloosa, IA<OR>Oskaloosa"
Krajina,Knin
Nizhyn Regiment,Nizhyn
"La Crosse County, Wisconsin","La Crosse<OR>La Crosse, Wisconsin"
Taebong,Kaesong<OR>Gaeseong
Haut-Sassandra Region,Daloa
Echols County,Statenville
Shaanxi,Chang'an<OR>Xi'an
Federated States Of Micronesia,Palikir
Liverpool Plains Shire,Quirindi
Tajikistan,Dushanbe<OR>Stalinabad
Rennell And Bellona Province,Tigoa
Bahawalpur (Princely State),Bahawalpur
South Moravian Region,Brno
Chechen Separatists,Grozny
Butha-Buthe District,Butha-Buthe
South Hamgyong Province,Hamhung
Eastern Chalukya,Vengi
Ottoman Turks,Constantinople<OR>Istanbul
Nizam State,Hyderabad
"Van Buren County, Iowa","Keosauqua, Iowa<OR>Keosauqua"
Pr China,Beijing
Primorye,Vladivostok
Indo-Parthian,Taxila
Van Wert County,Van Wert
"Dawson County, Nebraska","Lexington<OR>Lexington, NE"
Durg District,Durg
Arrondissement Of Yssingeaux,Yssingeaux
The Gambia,Banjul<OR>Bathurst
"White County, Georgia","Cleveland<OR>Cleveland, Georgia"
Yatenga Province,Ouahigouya
Ribagorza/Ribagorça,Graus
"Guaicaipuro, Venezuela",Los Teques
Huerfano County,"Walsenburg<OR>Walsenburg, Colorado"
Canada West,Montreal
Canton Of Bonnieux,Bonnieux
Tobolsky District,Tobolsk
Jonava District Municipality,Jonava
Nieuwe Republiek,Vryheid
Lyudinovsky District,Lyudinovo
Moscow Guberniya,Moscow
Eastern Equatoria State,Torit
"Lafourche Parish, Louisiana",Thibodaux
Kreis Kleve,Kleve
Ceylonese,Colombo
Toowoomba Regional Council,Toowoomba
Arrondissement Of Villefranche-De-Rouergue,Villefranche-de-Rouergue
"Antelope County, Nebraska",Neligh
Co Galway,Galway
Saxony-Anhalt,Magdeburg
Borough Of Stafford,Stafford
Baw Baw Shire,Warragul
Mcdonald County,"Pineville<OR>Pineville, Missouri"
Gmina Trzebnica,Trzebnica
Khiva District,Khiva
Byelorussian Ssr,Minsk
South Baden,Freiburg
French,"Paris, France<OR>Ville de Paris<OR>Paris"
Micronesia,Palikir<OR>Saipan
Bolivia,Charcas<OR>La Plata<OR>Sucre<OR>Chuquisaca
Janina Vilayet,Yanya
PR,"San Juan<OR>Cupey<OR>San Juan, PR"
Eastern Han,Chang'an<OR>Xuchang<OR>Luoyang
Roman Imperial Era,Constantinople
Owen County,"Spencer, Indiana<OR>Spencer"
Bayburt Province,Bayburt
Rupandehi,Bhairahawa
"Mcdowell County, West Virginia","Welch, West Virginia<OR>Welch"
Guelmim Province,Guelmim
"Jo Daviess County, Illinois","Galena, Illinois<OR>Galena"
Mehran County,Mehran
Upper Palatinate,Regensburg
Betanzos (Comarca),Betanzos
"Lawrence County, Tennessee","Lawrenceburg, Tennessee<OR>Lawrenceburg"
"Napa County, California","Napa, CA<OR>Napa"
"Lensky District, Arkhangelsk Oblast",Yarensk
Portuguese First Republic,Lisbon
"Morrow County, Ohio","Mount Gilead, Ohio<OR>Mount Gilead"
Misamis Occidental,Oroquieta
Polatsk,Połock
Kovrovsky District,Kovrov
Arrondissement Of Saint-Jean-De-Maurienne,Saint-Jean-de-Maurienne
"Anderson County, Texas","Palestine, Texas<OR>Palestine"
Aroostook County,"Houlton, Maine<OR>Houlton"
Sullivan County,"Monticello<OR>Monticello, New York"
"Wayne County, Georgia","Jesup<OR>Jesup, Georgia"
Canton Of Boulogne-Sur-Mer-Nord-Ouest,Boulogne-sur-Mer
Fulda District,Fulda
Konin County,Konin
Saint Francois County,"Farmington<OR>Farmington, Missouri"
Ain,Bourg-en-Bresse
Arrondissement Of Dijon,Dijon
South Kivu Province,Bukavu
Dohuk Governorate,Dohuk
Canton Of Annot,Annot
Bucks County,"Doylestown, PA<OR>Doylestown, Pennsylvania<OR>Doylestown"
Coyhaique Province,Coyhaique
Province Of Milan,Milan
"Taliaferro County, Georgia",Crawfordville
Guangxi Province,Nanning
Musina Local Municipality,Musina
Nineveh Province,Mosul
"Tazewell County, Virginia","Tazewell, Virginia<OR>Tazewell"
Karlskoga Municipality,Karlskoga
Southern Sudan,"Juba<OR>juba<OR>Juba, Sudan"
Bayreuth (District),Bayreuth
"Fontvieille, Monaco",Monaco
Shannon County,"Eminence<OR>Eminence, Missouri"
Leninabad Oblast,Khujand
Gmina Wartkowice,Wartkowice
King'S Lynn And West Norfolk,Lynn
Dubai,Dubai Municipality
Grant Parish,"Colfax<OR>Colfax, Louisiana"
Sfax Governorate,Taparura<OR>Sfax<OR>Thaenae
Bodegraven-Reeuwijk,Bodegraven
Maloyaroslavetsky District,Maloyaroslavets
Shumerlinsky District,Shumerlya
Rizal Province,Antipolo City<OR>Antipolo
"Glacier County, Montana",Cut Bank
Matabeleland South Province,Gwanda
Karachay-Cherkessia,Cherkessk
Zou Department,Abomey
Guryevsky District,Guryevsk
Bay Of Plenty Region,Whakatane
Stirling Council Area,Stirling
De Kalb County,Decatur
St Vincent,Kingstown
La Garrotxa,Olot
Canton Of Hornoy-Le-Bourg,Hornoy-le-Bourg
Roussillon,Perpignan<OR>Perpinyà
Malgobeksky District,Malgobek
Canton Of Rive-De-Gier,Rive-de-Gier
Independence County,"Batesville, Arkansas<OR>Batesville"
Thiruvannamalai,Thiruvannaamalai
Uttrakhand,Dehradun
Oio Region,Farim
Pridnestrovian Moldavian Republic,Tiraspol
Udmurt,Izhevsk
"Sucre, Aragua",Cagua
United Emirates,Abu Dhabi
"San Javier Department, Córdoba",Villa Dolores
"Rush County, Indiana","Rushville<OR>Rushville, Indiana"
Gwalior,Ujjain
Canton Of Elbeuf,Elbeuf
Arrondissement Of Cherbourg,Cherbourg
"Cherokee County, Georgia","Canton, Georgia<OR>Canton"
Philippine Islands,Manila
